Sentence,Source,Published_Date
Nepal Gen-Z protests: At least 18 arrested for demanding ousted PM Oli’s arrest - The Hindu.,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPa01BWWU2N1o3emJ5Zkg0TmFGOVlIeFdlZkJidlNnekYyN0RON3NXbzZUQjVqTmlBUWhGVkxnbmlzWWJBc05RVUY0aXdIRFpUTURsZjJ2REtreHNoVUEyeTRMak5QeEhVR2RiX2RxX2cwWXBDaWl2QzhnZjgtTnRvRjVBZTZjbzRNZnBOdjNCWTR2QUpSRV9keVhVYzI0X3M2N0tlUTRvSTV3bUFqbnBiUVhNVXpqa191Tk5XSUV4dU04cUtrY1BNQ9IBzwFBVV95cUxOMW1jb0d2ZDRpRzQ0NDI0TjQ3QUlVQWdpenhla1dnOTJrMEtIR20zUFhIYkhMUks4TUNtZkQtcjl2YkV6TmE2UEE1WXN6bElXSEZDaFUwWWUwUEk0V05pU3FscnMxSmpCUUtibThCY2s1RVZZbWVKeVltZDQ4MURGTmZpUGNfNjNDS2hwckpjRWhYY0NsZHFFcFYxZ1FVVzRwY084dVQyNU9zRFNaQVlkZi1VcUFjNXRYWld0dmpLMDZ4dWNyUnE0N1JmMk5qQlU?oc=5,2025-10-09
Nepal Gen-Z protests: At least 18 arrested for demanding ousted PM Oli’s arrest The Hindu.,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPa01BWWU2N1o3emJ5Zkg0TmFGOVlIeFdlZkJidlNnekYyN0RON3NXbzZUQjVqTmlBUWhGVkxnbmlzWWJBc05RVUY0aXdIRFpUTURsZjJ2REtreHNoVUEyeTRMak5QeEhVR2RiX2RxX2cwWXBDaWl2QzhnZjgtTnRvRjVBZTZjbzRNZnBOdjNCWTR2QUpSRV9keVhVYzI0X3M2N0tlUTRvSTV3bUFqbnBiUVhNVXpqa191Tk5XSUV4dU04cUtrY1BNQ9IBzwFBVV95cUxOMW1jb0d2ZDRpRzQ0NDI0TjQ3QUlVQWdpenhla1dnOTJrMEtIR20zUFhIYkhMUks4TUNtZkQtcjl2YkV6TmE2UEE1WXN6bElXSEZDaFUwWWUwUEk0V05pU3FscnMxSmpCUUtibThCY2s1RVZZbWVKeVltZDQ4MURGTmZpUGNfNjNDS2hwckpjRWhYY0NsZHFFcFYxZ1FVVzRwY084dVQyNU9zRFNaQVlkZi1VcUFjNXRYWld0dmpLMDZ4dWNyUnE0N1JmMk5qQlU?oc=5,2025-10-09
Revolutions and Reforms: Understanding Nepal’s Gen-Z Protests - orfonline.,https://news.google.com/rss/articles/CBMilwFBVV95cUxNRDdNa05HZlNNMDVoZWFaVjB0NDdfWGhJeVFrT0xVMFJVSGY1WmtwY2Itbl9MSk9VaWlNWFNlVnJvN2JuVHNUZHVIQlVuRXZFWmctMVlHa1VNQlhxU0I2Skw4UHpYLWFUM25Hb2MzWjZiR201UVF2VW56NXA4NEIyNjVWMTVycmhDNlFNYTl1Unc4NDRFenZN?oc=5,2025-09-22
Revolutions and Reforms: Understanding Nepal’s Gen-Z Protests orfonline.,https://news.google.com/rss/articles/CBMilwFBVV95cUxNRDdNa05HZlNNMDVoZWFaVjB0NDdfWGhJeVFrT0xVMFJVSGY1WmtwY2Itbl9MSk9VaWlNWFNlVnJvN2JuVHNUZHVIQlVuRXZFWmctMVlHa1VNQlhxU0I2Skw4UHpYLWFUM25Hb2MzWjZiR201UVF2VW56NXA4NEIyNjVWMTVycmhDNlFNYTl1Unc4NDRFenZN?oc=5,2025-09-22
Nepal’s PM Karki appoints ministers after deadly Gen Z protests - Al Jazeera.,https://news.google.com/rss/articles/CBMipgFBVV95cUxPZHVhWlRaUVBFVW5DaUstdnh6cjFlOWp3V2dJWkh6UEtVWlpkUGFHblowbDF4eUVMdzZLYWdCc3E3dEhORExCMmlwbkVyY2Z6TUpFTkg3VGtORGJVM2dCdllqdGxxR0dVdFNOczR1RFNjTTF1WHB5RXRid25haDNJYTVpRVZVOTlPeU1rMi1WVng1OTV6dFZ6MEZlWFhRMl92VGI1Ukx30gGrAUFVX3lxTE1QZThLLVUxUUJqdWhubW40RmtYeVFNc0k4X3h5dVItMGs0R1AxUGs0a1RsTFdpbEFOR283bDlzdGpLNl9ramxVN2R3VU0wdkh1Z0VJOUxSLWI2MU54RERvNDdkS0VId2l4RE92YjM4MG5OMXczOEp0MUthSlZ0Z2dpOGxEMXdQVTZnWGhYeWdiTTF0bWJMekxycGdGTC1vVFdYS25pUUN4OUppNA?oc=5,2025-09-15
Nepal’s PM Karki appoints ministers after deadly Gen Z protests Al Jazeera.,https://news.google.com/rss/articles/CBMipgFBVV95cUxPZHVhWlRaUVBFVW5DaUstdnh6cjFlOWp3V2dJWkh6UEtVWlpkUGFHblowbDF4eUVMdzZLYWdCc3E3dEhORExCMmlwbkVyY2Z6TUpFTkg3VGtORGJVM2dCdllqdGxxR0dVdFNOczR1RFNjTTF1WHB5RXRid25haDNJYTVpRVZVOTlPeU1rMi1WVng1OTV6dFZ6MEZlWFhRMl92VGI1Ukx30gGrAUFVX3lxTE1QZThLLVUxUUJqdWhubW40RmtYeVFNc0k4X3h5dVItMGs0R1AxUGs0a1RsTFdpbEFOR283bDlzdGpLNl9ramxVN2R3VU0wdkh1Z0VJOUxSLWI2MU54RERvNDdkS0VId2l4RE92YjM4MG5OMXczOEp0MUthSlZ0Z2dpOGxEMXdQVTZnWGhYeWdiTTF0bWJMekxycGdGTC1vVFdYS25pUUN4OUppNA?oc=5,2025-09-15
Protesters on violent Gen Z protests in Nepal - The Hindu.,https://news.google.com/rss/articles/CBMirgFBVV95cUxPZGE4MDF4QjdNSVRaam95Yy1GYXJRNHluNURVeDdzaTE2Z1EzdWxtaHV2Q0g4TjhfT1IxUExZRUFEd0pOZncycTBtSEVMNnZ2TjZlYXg0UDRaMWR0QVlwWEZwNVQ0QnQ2OTZXV2JxTnlDc2Z5LVdwYk53dmdKN0lZN1JPVzJHOExKVlVJMlZlSzlMS3o5N3l6U1ZlMTE0Nl9Bd1FsazlzQ2pHRkZVQ2fSAbQBQVVfeXFMTWllOUNyOUg1LTYzRWIzaXFTcnRlTEMxenkwUWVLWEVFU1RZZUhkUEdwWjFrTGh2elFtRXpueE5oWHdycHVzVGltREw0NGtreFU4WWMyYVNsaWlreWEzNTdQY0J2S1dtNmprbnRxTjBTbmVwMzVUOHRpLUpJR1lzb2NweXhvaU5MTlUtaVlVbVFuV0pqZ1h3WlAyRGlNNUZoYm1neXZUZVhaVkJTQU1UUUY5a2VU?oc=5,2025-09-10
Protesters on violent Gen Z protests in Nepal The Hindu.,https://news.google.com/rss/articles/CBMirgFBVV95cUxPZGE4MDF4QjdNSVRaam95Yy1GYXJRNHluNURVeDdzaTE2Z1EzdWxtaHV2Q0g4TjhfT1IxUExZRUFEd0pOZncycTBtSEVMNnZ2TjZlYXg0UDRaMWR0QVlwWEZwNVQ0QnQ2OTZXV2JxTnlDc2Z5LVdwYk53dmdKN0lZN1JPVzJHOExKVlVJMlZlSzlMS3o5N3l6U1ZlMTE0Nl9Bd1FsazlzQ2pHRkZVQ2fSAbQBQVVfeXFMTWllOUNyOUg1LTYzRWIzaXFTcnRlTEMxenkwUWVLWEVFU1RZZUhkUEdwWjFrTGh2elFtRXpueE5oWHdycHVzVGltREw0NGtreFU4WWMyYVNsaWlreWEzNTdQY0J2S1dtNmprbnRxTjBTbmVwMzVUOHRpLUpJR1lzb2NweXhvaU5MTlUtaVlVbVFuV0pqZ1h3WlAyRGlNNUZoYm1neXZUZVhaVkJTQU1UUUY5a2VU?oc=5,2025-09-10
Gen Z activists who toppled Nepal's government are frustrated with the leaders they brought to power - AP News.,https://news.google.com/rss/articles/CBMimwFBVV95cUxOd0Y5SGppMEJuUDRlbm43TmdfaUFBNE5uZl9pSXYxb1JoQWRCMnpVZExMNWEtMWxwZFlVSVpGNjZMQ2JSUVhPaW5Palo4VzhlSTIwSlZzekxtb2tKVEE4RzNlcnJqNUdZN05HSGlTdjN3ZjRDZzZrU25NOWoxYTBOeXRJcUJpQkpqZ1haWEh4aFAtS0lwbGlXOGtxYw?oc=5,2026-01-07
Gen Z activists who toppled Nepal's government are frustrated with the leaders they brought to power AP News.,https://news.google.com/rss/articles/CBMimwFBVV95cUxOd0Y5SGppMEJuUDRlbm43TmdfaUFBNE5uZl9pSXYxb1JoQWRCMnpVZExMNWEtMWxwZFlVSVpGNjZMQ2JSUVhPaW5Palo4VzhlSTIwSlZzekxtb2tKVEE4RzNlcnJqNUdZN05HSGlTdjN3ZjRDZzZrU25NOWoxYTBOeXRJcUJpQkpqZ1haWEh4aFAtS0lwbGlXOGtxYw?oc=5,2026-01-07
Nepal’s Gen Z Protests and Political Uprising: A Response to Long-term Corruption - University of Colorado Boulder.,https://news.google.com/rss/articles/CBMitAFBVV95cUxOLVpuMnBXcmNHTVVrMHhRaDR1S0tMN0Y4eGZwdVVULUZpUVowbkpGb0VzbUQzX2pEeU5OeUc3X1lWZ0Z5TXJXYmNBYjZROFVaLU5UX2otTURpZk5pdnFZbkMxcVpYM2lLVlV1dnowZTVrZkJfTHRYM1Njc1NUZVpVMTBNMlJVODZHdEM5blRIN1JYMjBlTko1Y252ZVRHV2U5YUp5TnhnRExab29QaHRMNnNYcng?oc=5,2026-01-12
Nepal’s Gen Z Protests and Political Uprising: A Response to Long-term Corruption University of Colorado Boulder.,https://news.google.com/rss/articles/CBMitAFBVV95cUxOLVpuMnBXcmNHTVVrMHhRaDR1S0tMN0Y4eGZwdVVULUZpUVowbkpGb0VzbUQzX2pEeU5OeUc3X1lWZ0Z5TXJXYmNBYjZROFVaLU5UX2otTURpZk5pdnFZbkMxcVpYM2lLVlV1dnowZTVrZkJfTHRYM1Njc1NUZVpVMTBNMlJVODZHdEM5blRIN1JYMjBlTko1Y252ZVRHV2U5YUp5TnhnRExab29QaHRMNnNYcng?oc=5,2026-01-12
"From Pilgrimage to Pyre: Widower seeks justice for Indian woman killed in Nepal Gen Z protest, moves Delhi HC - The News Mill.",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQWGp1TnBqa0JXRXVJMXlGSjFwSDhxQ2EzTHNFbEtGcTV5YkpXR2JCdnN3WkNCM0NKdjkxS3NvSklONEItVHdvQ3N0SGV6a29LTkgzZkNfbzNwWmhfMHE3WUh1cGlyWVRwVTJ6ZEZuSzkxZjAzOFNrUjVqQkdBeUZKWmVIZXI4alV0QlZlWnFqelJVY3RwX09iaFB4eEJiVlBWUXZjMGxkTDRzdE1za2p1eHJvWGJNYkNOVGJNajNDTzRVaVV3NWlNdTZxV0dJUkVzZjZjdWlHVQ?oc=5,2026-02-02
"From Pilgrimage to Pyre: Widower seeks justice for Indian woman killed in Nepal Gen Z protest, moves Delhi HC The News Mill.",https://news.google.com/rss/articles/CBMi1wFBVV95cUxQWGp1TnBqa0JXRXVJMXlGSjFwSDhxQ2EzTHNFbEtGcTV5YkpXR2JCdnN3WkNCM0NKdjkxS3NvSklONEItVHdvQ3N0SGV6a29LTkgzZkNfbzNwWmhfMHE3WUh1cGlyWVRwVTJ6ZEZuSzkxZjAzOFNrUjVqQkdBeUZKWmVIZXI4alV0QlZlWnFqelJVY3RwX09iaFB4eEJiVlBWUXZjMGxkTDRzdE1za2p1eHJvWGJNYkNOVGJNajNDTzRVaVV3NWlNdTZxV0dJUkVzZjZjdWlHVQ?oc=5,2026-02-02
Nepal Interim Govt Talks Fail as Gen Z Protests Enter 5th Day - News On AIR.,https://news.google.com/rss/articles/CBMilgFBVV95cUxNRFRBSDRobXFWM1pnNm9nUkdpb2RUTjdyemdqOXVLdzkwMDV5bFExS1VaS2dfd3I4bjlLT2Q2Z0s0ekUwdjlmbHd4WktLWnVpRmZmYU1iS1dpblNTeHZDNnpPVG4yNzZwZUVJUUktNlI1NmFGeFZXMGFyRUhvaEJMQzJmajI0NmZpaVl2R0gxbVlPTUk0dmc?oc=5,2025-09-12
Nepal Interim Govt Talks Fail as Gen Z Protests Enter 5th Day News On AIR.,https://news.google.com/rss/articles/CBMilgFBVV95cUxNRFRBSDRobXFWM1pnNm9nUkdpb2RUTjdyemdqOXVLdzkwMDV5bFExS1VaS2dfd3I4bjlLT2Q2Z0s0ekUwdjlmbHd4WktLWnVpRmZmYU1iS1dpblNTeHZDNnpPVG4yNzZwZUVJUUktNlI1NmFGeFZXMGFyRUhvaEJMQzJmajI0NmZpaVl2R0gxbVlPTUk0dmc?oc=5,2025-09-12
Tourists stranded in Nepal as Gen Z protests force Kathmandu Airport shutdown - ddnews.,https://news.google.com/rss/articles/CBMipgFBVV95cUxOTHlZR21FR05SMm9KU2d6cDVEWUxvSDNOQ254Y3NDVnI0NmVSNERuTlUybldpeFdqSXkzU3BjODhySDlGSlh1MVF3eU1nTnlzXy1ZWFdrYWw3RVF3Rm82cUpfbUpqd2NzUVlpVUZ3eFBYNHJKWWxvczFqeUNaV2ZqRGpsVDBQODdtX19NWE40bjQ5bWNFQTh3VE1YS1AwOTNNVEJXUjRB?oc=5,2025-09-10
Tourists stranded in Nepal as Gen Z protests force Kathmandu Airport shutdown ddnews.,https://news.google.com/rss/articles/CBMipgFBVV95cUxOTHlZR21FR05SMm9KU2d6cDVEWUxvSDNOQ254Y3NDVnI0NmVSNERuTlUybldpeFdqSXkzU3BjODhySDlGSlh1MVF3eU1nTnlzXy1ZWFdrYWw3RVF3Rm82cUpfbUpqd2NzUVlpVUZ3eFBYNHJKWWxvczFqeUNaV2ZqRGpsVDBQODdtX19NWE40bjQ5bWNFQTh3VE1YS1AwOTNNVEJXUjRB?oc=5,2025-09-10
Nepal protests Updates: No consensus yet on interim leader; death toll rises to 30 - The Hindu.,https://news.google.com/rss/articles/CBMiugFBVV95cUxNMmtvYnJoTXZsRmx6MTh6UTMtUUNueElXUzhwbHpXekU2SFVHLTQta0VRdXloWml2d0p4NU1OWWxHT0J6a1JBa1pQbWpCSlE4STJ5aXZfSDRab0hDUEpNdkdUcFMwWDVDOFlwR1BybHdxQ2piTXVrV1JVOWRFQlh2X3NselVobXhEX0d1UnEzcTFjLVZ4NnlZUGoxTThjSm9MMHZVVC1WSlkwLXNvcklvZTdqdnNMWnREb2c?oc=5,2025-09-10
Nepal protests Updates: No consensus yet on interim leader; death toll rises to 30 The Hindu.,https://news.google.com/rss/articles/CBMiugFBVV95cUxNMmtvYnJoTXZsRmx6MTh6UTMtUUNueElXUzhwbHpXekU2SFVHLTQta0VRdXloWml2d0p4NU1OWWxHT0J6a1JBa1pQbWpCSlE4STJ5aXZfSDRab0hDUEpNdkdUcFMwWDVDOFlwR1BybHdxQ2piTXVrV1JVOWRFQlh2X3NselVobXhEX0d1UnEzcTFjLVZ4NnlZUGoxTThjSm9MMHZVVC1WSlkwLXNvcklvZTdqdnNMWnREb2c?oc=5,2025-09-10
"Gen Z Protests Escalate in Nepal: Ministers’ Residences Attacked, Curfew Imposed in Kathmandu Valley - News On AIR.",https://news.google.com/rss/articles/CBMixgFBVV95cUxQb2FRb2lqbWN6NC1najl3T1VoQUs3WFdEQzJDWkwxazBJT3ZYVk9CQVphRWY4MnZNODE0MU1IS3lDZ3dZenlSZmpNcnNXcHRZVWZvd2lsU1hvX0xwSG1ENVpRVjJMWXFiTUdCSi1CQXpaNmppRFFpVXcybE1oM2ZISi1LS1FBMkU0VzBaQlJQNnlxMUxEU210cWFYRl9iYWZQNFppOHBvSmZwT3BoeE44dW9QdjREWkxKbWZTTVdiQ0pOT2UtM2c?oc=5,2025-09-09
"Gen Z Protests Escalate in Nepal: Ministers’ Residences Attacked, Curfew Imposed in Kathmandu Valley News On AIR.",https://news.google.com/rss/articles/CBMixgFBVV95cUxQb2FRb2lqbWN6NC1najl3T1VoQUs3WFdEQzJDWkwxazBJT3ZYVk9CQVphRWY4MnZNODE0MU1IS3lDZ3dZenlSZmpNcnNXcHRZVWZvd2lsU1hvX0xwSG1ENVpRVjJMWXFiTUdCSi1CQXpaNmppRFFpVXcybE1oM2ZISi1LS1FBMkU0VzBaQlJQNnlxMUxEU210cWFYRl9iYWZQNFppOHBvSmZwT3BoeE44dW9QdjREWkxKbWZTTVdiQ0pOT2UtM2c?oc=5,2025-09-09
Nepal’s Gen Z protests are a call for democratic renewal - East Asia Forum.,https://news.google.com/rss/articles/CBMimAFBVV95cUxOMnVSb19rQS1vZWdaUFZkQzMtRVhCZTJqTk5naEVuZXU5VkF4bE5SYjZ2T2pLMS1oLUp6eklTcnBhVDEwQ0pfbThQX1V1NlgtQ1BERGZRaVVaRkQ4aUdyVkVLM09POHN1WkZkMHAtYkttNmtrZnRsZFRobHE2ako0TlNoTGVuT21OOGU2cExDaTR0UWNtbW4ySQ?oc=5,2025-10-22
Nepal’s Gen Z protests are a call for democratic renewal East Asia Forum.,https://news.google.com/rss/articles/CBMimAFBVV95cUxOMnVSb19rQS1vZWdaUFZkQzMtRVhCZTJqTk5naEVuZXU5VkF4bE5SYjZ2T2pLMS1oLUp6eklTcnBhVDEwQ0pfbThQX1V1NlgtQ1BERGZRaVVaRkQ4aUdyVkVLM09POHN1WkZkMHAtYkttNmtrZnRsZFRobHE2ako0TlNoTGVuT21OOGU2cExDaTR0UWNtbW4ySQ?oc=5,2025-10-22
Nepal’s horrific reckoning with its failed political class - Himal Southasian.,https://news.google.com/rss/articles/CBMiekFVX3lxTE9CTmU4dXk1ZEQ0dnFyX0VLbjVKRDhiMmtBd296UWtxSTEwU3o0Z1FSTjN1WHc3NllhVms3Vmp5MFBtN1JiVTBWZGFWMVJFZncyaWJxdnB0VE9MaUFVNWZvNTZ0dXFkWW5IMTR1RzlfZndhb0JpNDJaZmhn?oc=5,2025-09-10
Nepal’s horrific reckoning with its failed political class Himal Southasian.,https://news.google.com/rss/articles/CBMiekFVX3lxTE9CTmU4dXk1ZEQ0dnFyX0VLbjVKRDhiMmtBd296UWtxSTEwU3o0Z1FSTjN1WHc3NllhVms3Vmp5MFBtN1JiVTBWZGFWMVJFZncyaWJxdnB0VE9MaUFVNWZvNTZ0dXFkWW5IMTR1RzlfZndhb0JpNDJaZmhn?oc=5,2025-09-10
Nepal: Army patrols Kathmandu as Gen Z claims protests were 'hijacked' - BBC.,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBESHJFYW5WdXNYZ2R6ZW16RTBXSmdyZzBwSlRsbjR3aWV2X21XVnl1dGxaaC1HR1VodnQxZ1c3dmhpMHM3M3R6ZjR2M2hkZWtGLXpHZ3dDaFplUdIBX0FVX3lxTFBXaXV4UFZFMXlPb2RHZGN5N0RaY3lvNVJVX0gzR3FEa0ZQeDFwNnFDaGIwcHB0MzRYa0h5elhjTHQ1MTVBQWNjSmRmUFpCcTJHSWgyY2k5TjZTNTFBckVJ?oc=5,2025-09-10
Nepal: Army patrols Kathmandu as Gen Z claims protests were 'hijacked' BBC.,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBESHJFYW5WdXNYZ2R6ZW16RTBXSmdyZzBwSlRsbjR3aWV2X21XVnl1dGxaaC1HR1VodnQxZ1c3dmhpMHM3M3R6ZjR2M2hkZWtGLXpHZ3dDaFplUdIBX0FVX3lxTFBXaXV4UFZFMXlPb2RHZGN5N0RaY3lvNVJVX0gzR3FEa0ZQeDFwNnFDaGIwcHB0MzRYa0h5elhjTHQ1MTVBQWNjSmRmUFpCcTJHSWgyY2k5TjZTNTFBckVJ?oc=5,2025-09-10
Nepal Cabinet Approves Implementation of 10-Point Agreement with Gen Z Representatives - News On AIR.,https://news.google.com/rss/articles/CBMitwFBVV95cUxOMGNrczNwMll1MzBVYnh0UHhGMVJKQ29BQUxPY0d5UWd4RFd6QkpqUENrTFJUdFBXa1E1QTh4TXpqSjNCZ2k3QkNMci1rNk1GYks3YVdFMzlxcnJYQkVmN1NvN3ZpQUo3M1gxRVFBeHRmM29xc0RhV0ZBVVYxSDAzMWhXZktMendHQm1adFkxd0FudHZQd0dKUTYzTzNHeU5NdjFGeFJDcHlISEtsc1RSNVo4dVVnUDg?oc=5,2025-12-11
Nepal Cabinet Approves Implementation of 10-Point Agreement with Gen Z Representatives News On AIR.,https://news.google.com/rss/articles/CBMitwFBVV95cUxOMGNrczNwMll1MzBVYnh0UHhGMVJKQ29BQUxPY0d5UWd4RFd6QkpqUENrTFJUdFBXa1E1QTh4TXpqSjNCZ2k3QkNMci1rNk1GYks3YVdFMzlxcnJYQkVmN1NvN3ZpQUo3M1gxRVFBeHRmM29xc0RhV0ZBVVYxSDAzMWhXZktMendHQm1adFkxd0FudHZQd0dKUTYzTzNHeU5NdjFGeFJDcHlISEtsc1RSNVo4dVVnUDg?oc=5,2025-12-11
How Nepal's 'Gen Z' Is Turning Protests Into Viral Dance Videos - NDTV.,https://news.google.com/rss/articles/CBMiogFBVV95cUxOeHg0NnlDbG9DOVRZcTlFdHQzWGlTTTI1TmhPNF90ajFnbklORVV3aVgySVVsZUNVSGo1eENPLUljVWtXOGFyYVl4T01uekJ6QjFjTVU0MWJVbmZDY0puWjNxLWlDNkZ3bDg4RjRmX3RjZWotWjlidy1HVHRUUkxyT1VfY2Q0RXZLTmk3ZmU2Ukp3NDRvWVItR0RTVkFGS21MZ3fSAaoBQVVfeXFMUGJKWHBuM09NT1VHbjdWNENXMmMzb1Z3bHpVSlliTjA5RWJLOUxLeDBQUlU1eEpPYl9RckJMU2wtYkVES1lMOElwQmVsQnR3VzVUMTJqd2J1OU54SGI3TTBFYXZ4VmM3Tk1lQ2cwdGg3RC1aUmdNM0tjVHRieVBYSUVUVHQxR05MeWF5aDJIZzY5el94ZjRnemJxSXhqQXRtMS12b2dvcVNTOWc?oc=5,2025-09-10
How Nepal's 'Gen Z' Is Turning Protests Into Viral Dance Videos NDTV.,https://news.google.com/rss/articles/CBMiogFBVV95cUxOeHg0NnlDbG9DOVRZcTlFdHQzWGlTTTI1TmhPNF90ajFnbklORVV3aVgySVVsZUNVSGo1eENPLUljVWtXOGFyYVl4T01uekJ6QjFjTVU0MWJVbmZDY0puWjNxLWlDNkZ3bDg4RjRmX3RjZWotWjlidy1HVHRUUkxyT1VfY2Q0RXZLTmk3ZmU2Ukp3NDRvWVItR0RTVkFGS21MZ3fSAaoBQVVfeXFMUGJKWHBuM09NT1VHbjdWNENXMmMzb1Z3bHpVSlliTjA5RWJLOUxLeDBQUlU1eEpPYl9RckJMU2wtYkVES1lMOElwQmVsQnR3VzVUMTJqd2J1OU54SGI3TTBFYXZ4VmM3Tk1lQ2cwdGg3RC1aUmdNM0tjVHRieVBYSUVUVHQxR05MeWF5aDJIZzY5el94ZjRnemJxSXhqQXRtMS12b2dvcVNTOWc?oc=5,2025-09-10
Nepal PM Sushila Karki Holds Tripartite Talks with Political Parties and Gen Z on 2026 Elections - News On AIR.,https://news.google.com/rss/articles/CBMixAFBVV95cUxPRVg1eHVCSXlLZTZnd0trdmFZc2xHTHJpdG9xYVlIbXY1Vkd5M0FxNV9vT1p4WGtGdWtCWnQzME43cWtZZ1lDVmhvdFlhNlNTNHY4VHRGNEJBUDhzX0lwTm9sTmdnVXRyakdVWnZVYXJXX1NHVlpKYzV2VDRERWFhUVNzUDRUTld2M1hHTnVTUFRVUWt2cTFZbXBSRzNEMUFLTi1Ea2dNMHhtb2V5SXFjcmZmTUVFYXpPRHFsQ1IyaW9mbzdD?oc=5,2025-10-29
Nepal PM Sushila Karki Holds Tripartite Talks with Political Parties and Gen Z on 2026 Elections News On AIR.,https://news.google.com/rss/articles/CBMixAFBVV95cUxPRVg1eHVCSXlLZTZnd0trdmFZc2xHTHJpdG9xYVlIbXY1Vkd5M0FxNV9vT1p4WGtGdWtCWnQzME43cWtZZ1lDVmhvdFlhNlNTNHY4VHRGNEJBUDhzX0lwTm9sTmdnVXRyakdVWnZVYXJXX1NHVlpKYzV2VDRERWFhUVNzUDRUTld2M1hHTnVTUFRVUWt2cTFZbXBSRzNEMUFLTi1Ea2dNMHhtb2V5SXFjcmZmTUVFYXpPRHFsQ1IyaW9mbzdD?oc=5,2025-10-29
Gen Z protests: Nepal observes ‘national day of mourning’ in honour of those killed in clashes - The Hindu.,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQWnpZYlQ5V0E3NjFkcWdLd2RJMWFoR0k3cUR5d1FoZ2FLZmVKTW41bUVla0dlWlF1VU9ZRV9uZmlwSjBudDVLa0xsc3pNNEY3WTQyRkFWTm1UQThaaktnWUxmeE94T0s0TkF0Y0lCUzdHMHBTVEcxamlkMnRGNHdDRnV6ZUtvei0xYWlHeDU1Nk1COEw5YjY3a1dxcnA4UUYwM18zRjVISG5UQUhjMnBxVmJDeWlGNko2enRJV0hka0RMM2pFMU9KTnJoOWZFRUs5VHFpcXZHWEl3XzcweE1hYtIB5wFBVV95cUxQdTNZVVZHR2FzSU9oSTU4emxsMXJ6S1pvUmZaQlR1UXl6SFNGeU9lWDdXbEsyVFJwaFBIajBseHVhX0ZrdkdXRFZ5WmRIRmg4cXRYM0djdzltSG9zcThVM1VrY282a252YUFVd2xqcWJvSFlXYnRCekF0TDhKVjZoOG9LOUF6QlFwRk43X2ZFOTkzcHhicS13YWNTbk1NN2xaNFp4LW1pSDczdldxTnZkcHJQNkdSRnh2NkVvZU1SZGJXTDlJSGZ5b3c3S2tJbFNkU1hielZ6ZEF1Y2Y1bHZTdUVPLUVHT00?oc=5,2025-09-17
Gen Z protests: Nepal observes ‘national day of mourning’ in honour of those killed in clashes The Hindu.,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQWnpZYlQ5V0E3NjFkcWdLd2RJMWFoR0k3cUR5d1FoZ2FLZmVKTW41bUVla0dlWlF1VU9ZRV9uZmlwSjBudDVLa0xsc3pNNEY3WTQyRkFWTm1UQThaaktnWUxmeE94T0s0TkF0Y0lCUzdHMHBTVEcxamlkMnRGNHdDRnV6ZUtvei0xYWlHeDU1Nk1COEw5YjY3a1dxcnA4UUYwM18zRjVISG5UQUhjMnBxVmJDeWlGNko2enRJV0hka0RMM2pFMU9KTnJoOWZFRUs5VHFpcXZHWEl3XzcweE1hYtIB5wFBVV95cUxQdTNZVVZHR2FzSU9oSTU4emxsMXJ6S1pvUmZaQlR1UXl6SFNGeU9lWDdXbEsyVFJwaFBIajBseHVhX0ZrdkdXRFZ5WmRIRmg4cXRYM0djdzltSG9zcThVM1VrY282a252YUFVd2xqcWJvSFlXYnRCekF0TDhKVjZoOG9LOUF6QlFwRk43X2ZFOTkzcHhicS13YWNTbk1NN2xaNFp4LW1pSDczdldxTnZkcHJQNkdSRnh2NkVvZU1SZGJXTDlJSGZ5b3c3S2tJbFNkU1hielZ6ZEF1Y2Y1bHZTdUVPLUVHT00?oc=5,2025-09-17
"‘New Nepal’, old anxieties: Will a Gen Z mandate trigger a new playbook for South Block.",https://news.google.com/rss/articles/CBMivwFBVV95cUxPMnNFQXlzeGNxN0MwRFQzdW1RTzJ5UzBHT19UMGx2Mzc0dlA0ZHhIbW1mQmNyNmVzUEExNnNLUXRfLXhxYkZIb0FrZEFIQzY3S0lpUHRwbnRyQjJ1UWZBXzR2WUhQUnhqcDFRbDJNRmpfRjdVaU5QSHctU2xBY0U0SEl6dFcxU3N3NXNqbzlYQV9SaVBFbWNkM1VUcnplcXVoRTlFT1k1UkZRR2ljOHB6UUNFRjVCOHRRTnVZZ2FiONIB1AFBVV95cUxOemI1SkZTQmZCZ2VraktXczdneEpmME1DMGZvOFRscXFuaFdlaHZOcGkxZU1rOXZnV3pNVkoxVnpITjVHTTlZbUtVOGV6NndmeW1LSF9pLWxhUWYtRVhBNGYzbHFTX0p3c1dFNDI4RG8zcGVSLXJqN1JRd3NTOW9yVGVmMDlWV1NOeXZfUHd3MXBIVHlnUmhwWUhMQlF2czlaLV92N2U2Vk9xOVlnaTdUeTF4X2c1MHJyWlliWXRQT1VJRnNqenBHSXF2eXUtdW9zbkpudQ?oc=5,2026-01-27
